date,price,ticker,source_column,log_price
2013-05-20,1666.2900390625,^GSPC,Adj Close,7.418354900649077
2013-05-21,1669.1600341796875,^GSPC,Adj Close,7.42007580533208
2013-05-22,1655.3499755859375,^GSPC,Adj Close,7.411767731066301
2013-05-23,1650.510009765625,^GSPC,Adj Close,7.4088396159616945
2013-05-24,1649.5999755859375,^GSPC,Adj Close,7.408288098462706
2013-05-28,1660.06005859375,^GSPC,Adj Close,7.414609060571866
2013-05-29,1648.3599853515625,^GSPC,Adj Close,7.407536124328701
2013-05-30,1654.4100341796875,^GSPC,Adj Close,7.411199749443013
2013-05-31,1630.739990234375,^GSPC,Adj Close,7.396789172521156
2013-06-03,1640.4200439453125,^GSPC,Adj Close,7.402707612380898
2013-06-04,1631.3800048828125,^GSPC,Adj Close,7.397181564375293
2013-06-05,1608.9000244140625,^GSPC,Adj Close,7.38330600983137
2013-06-06,1622.56005859375,^GSPC,Adj Close,7.391760463975602
2013-06-07,1643.3800048828125,^GSPC,Adj Close,7.404510378502547
2013-06-10,1642.81005859375,^GSPC,Adj Close,7.40416350489891
2013-06-11,1626.1300048828125,^GSPC,Adj Close,7.393958240714089
2013-06-12,1612.52001953125,^GSPC,Adj Close,7.385553463806038
2013-06-13,1636.3599853515625,^GSPC,Adj Close,7.400229532903397
2013-06-14,1626.72998046875,^GSPC,Adj Close,7.394327131840939
2013-06-17,1639.0400390625,^GSPC,Adj Close,7.401866007403654
2013-06-18,1651.81005859375,^GSPC,Adj Close,7.409626970832437
2013-06-19,1628.9300537109375,^GSPC,Adj Close,7.395678669503956
2013-06-20,1588.18994140625,^GSPC,Adj Close,7.370350245111656
2013-06-21,1592.4300537109375,^GSPC,Adj Close,7.3730164641651825
2013-06-24,1573.0899658203125,^GSPC,Adj Close,7.360797095205555
2013-06-25,1588.030029296875,^GSPC,Adj Close,7.370249551764858
2013-06-26,1603.260009765625,^GSPC,Adj Close,7.379794341431047
2013-06-27,1613.199951171875,^GSPC,Adj Close,7.385975032731344
2013-06-28,1606.280029296875,^GSPC,Adj Close,7.381676243750876
2013-07-01,1614.9599609375,^GSPC,Adj Close,7.387065443360266
2013-07-02,1614.0799560546875,^GSPC,Adj Close,7.386520386670216
2013-07-03,1615.4100341796875,^GSPC,Adj Close,7.387344094564791
2013-07-05,1631.8900146484375,^GSPC,Adj Close,7.397494140268017
2013-07-08,1640.4599609375,^GSPC,Adj Close,7.402731945481853
2013-07-09,1652.3199462890625,^GSPC,Adj Close,7.409935607416716
2013-07-10,1652.6199951171875,^GSPC,Adj Close,7.410117183381344
2013-07-11,1675.02001953125,^GSPC,Adj Close,7.423580396146698
2013-07-12,1680.18994140625,^GSPC,Adj Close,7.426662126367327
2013-07-15,1682.5,^GSPC,Adj Close,7.428036061518883
2013-07-16,1676.260009765625,^GSPC,Adj Close,7.424320406101176
2013-07-17,1680.9100341796875,^GSPC,Adj Close,7.427090612749574
2013-07-18,1689.3699951171875,^GSPC,Adj Close,7.432110954461581
2013-07-19,1692.0899658203125,^GSPC,Adj Close,7.433719710041227
2013-07-22,1695.530029296875,^GSPC,Adj Close,7.435750672583653
2013-07-23,1692.3900146484375,^GSPC,Adj Close,7.433897018715316
2013-07-24,1685.93994140625,^GSPC,Adj Close,7.430078515985598
2013-07-25,1690.25,^GSPC,Adj Close,7.432631725970787
2013-07-26,1691.6500244140625,^GSPC,Adj Close,7.433459677408696
2013-07-29,1685.3299560546875,^GSPC,Adj Close,7.429716643233329
2013-07-30,1685.9599609375,^GSPC,Adj Close,7.430090390318663
2013-07-31,1685.72998046875,^GSPC,Adj Close,7.429953971802664
2013-08-01,1706.8699951171875,^GSPC,Adj Close,7.442416560033081
2013-08-02,1709.6700439453125,^GSPC,Adj Close,7.444055674121028
2013-08-05,1707.1400146484375,^GSPC,Adj Close,7.442574743243465
2013-08-06,1697.3699951171875,^GSPC,Adj Close,7.43683527041291
2013-08-07,1690.9100341796875,^GSPC,Adj Close,7.433022144750969
2013-08-08,1697.47998046875,^GSPC,Adj Close,7.436900065825015
2013-08-09,1691.4200439453125,^GSPC,Adj Close,7.433323717783589
2013-08-12,1689.469970703125,^GSPC,Adj Close,7.432170131923064
2013-08-13,1694.1600341796875,^GSPC,Adj Close,7.4349423419303315
2013-08-14,1685.3900146484375,^GSPC,Adj Close,7.429752278702474
2013-08-15,1661.3199462890625,^GSPC,Adj Close,7.415367713754512
2013-08-16,1655.8299560546875,^GSPC,Adj Close,7.412057646131034
2013-08-19,1646.06005859375,^GSPC,Adj Close,7.40613986817388
2013-08-20,1652.3499755859375,^GSPC,Adj Close,7.409953781272251
2013-08-21,1642.800048828125,^GSPC,Adj Close,7.404157411804904
2013-08-22,1656.9599609375,^GSPC,Adj Close,7.412739853548318
2013-08-23,1663.5,^GSPC,Adj Close,7.416679095458531
2013-08-26,1656.780029296875,^GSPC,Adj Close,7.412631256228473
2013-08-27,1630.47998046875,^GSPC,Adj Close,7.396629716999289
2013-08-28,1634.9599609375,^GSPC,Adj Close,7.399373594308258
2013-08-29,1638.1700439453125,^GSPC,Adj Close,7.401335070957354
2013-08-30,1632.969970703125,^GSPC,Adj Close,7.398155703764719
2013-09-03,1639.77001953125,^GSPC,Adj Close,7.402311278991679
2013-09-04,1653.0799560546875,^GSPC,Adj Close,7.410395466920239
2013-09-05,1655.0799560546875,^GSPC,Adj Close,7.411604598459706
2013-09-06,1655.1700439453125,^GSPC,Adj Close,7.411659028119488
2013-09-09,1671.7099609375,^GSPC,Adj Close,7.421602310258459
2013-09-10,1683.989990234375,^GSPC,Adj Close,7.428921250743261
2013-09-11,1689.1300048828125,^GSPC,Adj Close,7.43196888535708
2013-09-12,1683.4200439453125,^GSPC,Adj Close,7.428582743529278
2013-09-13,1687.989990234375,^GSPC,Adj Close,7.431293745182381
2013-09-16,1697.5999755859375,^GSPC,Adj Close,7.436970753478202
2013-09-17,1704.760009765625,^GSPC,Adj Close,7.441179623074754
2013-09-18,1725.52001953125,^GSPC,Adj Close,7.45328374463317
2013-09-19,1722.3399658203125,^GSPC,Adj Close,7.451439090484689
2013-09-20,1709.9100341796875,^GSPC,Adj Close,7.444196036521841
2013-09-23,1701.8399658203125,^GSPC,Adj Close,7.43946527757989
2013-09-24,1697.4200439453125,^GSPC,Adj Close,7.436864756082159
2013-09-25,1692.77001953125,^GSPC,Adj Close,7.43412153092778
2013-09-26,1698.6700439453125,^GSPC,Adj Close,7.437600896775779
2013-09-27,1691.75,^GSPC,Adj Close,7.433518775112335
2013-09-30,1681.550048828125,^GSPC,Adj Close,7.427471295131144
2013-10-01,1695.0,^GSPC,Adj Close,7.43543801981455
2013-10-02,1693.8699951171875,^GSPC,Adj Close,7.4347711279442095
2013-10-03,1678.6600341796875,^GSPC,Adj Close,7.425751155443657
2013-10-04,1690.5,^GSPC,Adj Close,7.43277962214794
2013-10-07,1676.1199951171875,^GSPC,Adj Close,7.424236874611121
2013-10-08,1655.449951171875,^GSPC,Adj Close,7.411828124680038
2013-10-09,1656.4000244140625,^GSPC,Adj Close,7.412401866410643
2013-10-10,1692.56005859375,^GSPC,Adj Close,7.433997489293479
2013-10-11,1703.199951171875,^GSPC,Adj Close,7.440264084910807
2013-10-14,1710.1400146484375,^GSPC,Adj Close,7.444330526056095
2013-10-15,1698.06005859375,^GSPC,Adj Close,7.437241736442337
2013-10-16,1721.5400390625,^GSPC,Adj Close,7.450974540749469
2013-10-17,1733.1500244140625,^GSPC,Adj Close,7.457695855163206
2013-10-18,1744.5,^GSPC,Adj Close,7.464223260626829
2013-10-21,1744.6600341796875,^GSPC,Adj Close,7.464314992836433
2013-10-22,1754.6700439453125,^GSPC,Adj Close,7.4700361090760605
2013-10-23,1746.3800048828125,^GSPC,Adj Close,7.465300355836024
2013-10-24,1752.0699462890625,^GSPC,Adj Close,7.468553194380379
2013-10-25,1759.77001953125,^GSPC,Adj Close,7.472938408773154
2013-10-28,1762.1099853515625,^GSPC,Adj Close,7.474267225292391
2013-10-29,1771.949951171875,^GSPC,Adj Close,7.479835886506486
2013-10-30,1763.31005859375,^GSPC,Adj Close,7.474948036811916
2013-10-31,1756.5400390625,^GSPC,Adj Close,7.471101266243978
2013-11-01,1761.6400146484375,^GSPC,Adj Close,7.474000480656187
2013-11-04,1767.9300537109375,^GSPC,Adj Close,7.477564680034286
2013-11-05,1762.969970703125,^GSPC,Adj Close,7.474755149185945
2013-11-06,1770.489990234375,^GSPC,Adj Close,7.479011617898233
2013-11-07,1747.1500244140625,^GSPC,Adj Close,7.465741181898638
2013-11-08,1770.6099853515625,^GSPC,Adj Close,7.479079390690902
2013-11-11,1771.8900146484375,^GSPC,Adj Close,7.479802060755875
2013-11-12,1767.68994140625,^GSPC,Adj Close,7.477428855310255
2013-11-13,1782.0,^GSPC,Adj Close,7.485491608030754
2013-11-14,1790.6199951171875,^GSPC,Adj Close,7.490317204851205
2013-11-15,1798.1800537109375,^GSPC,Adj Close,7.4945303511250865
2013-11-18,1791.530029296875,^GSPC,Adj Close,7.490825298701582
2013-11-19,1787.8699951171875,^GSPC,Adj Close,7.488780243423981
2013-11-20,1781.3699951171875,^GSPC,Adj Close,7.485138007427819
2013-11-21,1795.8499755859375,^GSPC,Adj Close,7.493233712848576
2013-11-22,1804.760009765625,^GSPC,Adj Close,7.498182903348605
2013-11-25,1802.47998046875,^GSPC,Adj Close,7.496918762561365
2013-11-26,1802.75,^GSPC,Adj Close,7.497068555796869
2013-11-27,1807.22998046875,^GSPC,Adj Close,7.49955055447433
2013-11-29,1805.81005859375,^GSPC,Adj Close,7.498764556017213
2013-12-02,1800.9000244140625,^GSPC,Adj Close,7.496041832482497
2013-12-03,1795.1500244140625,^GSPC,Adj Close,7.492843876490603
2013-12-04,1792.81005859375,^GSPC,Adj Close,7.491539533020816
2013-12-05,1785.030029296875,^GSPC,Adj Close,7.487190517207736
2013-12-06,1805.0899658203125,^GSPC,Adj Close,7.498365712084612
2013-12-09,1808.3699951171875,^GSPC,Adj Close,7.500181163332563
2013-12-10,1802.6199951171875,^GSPC,Adj Close,7.496996438436906
2013-12-11,1782.219970703125,^GSPC,Adj Close,7.485615040762298
2013-12-12,1775.5,^GSPC,Adj Close,7.481837352383143
2013-12-13,1775.3199462890625,^GSPC,Adj Close,7.481735937096636
2013-12-16,1786.5400390625,^GSPC,Adj Close,7.488036089226033
2013-12-17,1781.0,^GSPC,Adj Close,7.484930283289661
2013-12-18,1810.6500244140625,^GSPC,Adj Close,7.501441189298836
2013-12-19,1809.5999755859373,^GSPC,Adj Close,7.500861091870442
2013-12-20,1818.3199462890625,^GSPC,Adj Close,7.5056682473111325
2013-12-23,1827.989990234375,^GSPC,Adj Close,7.510972276197338
2013-12-24,1833.3199462890625,^GSPC,Adj Close,7.5138837805016445
2013-12-26,1842.02001953125,^GSPC,Adj Close,7.518618085122777
2013-12-27,1841.4000244140625,^GSPC,Adj Close,7.51828144411217
2013-12-30,1841.0699462890625,^GSPC,Adj Close,7.5181021741501555
2013-12-31,1848.3599853515625,^GSPC,Adj Close,7.522054030499267
2014-01-02,1831.97998046875,^GSPC,Adj Close,7.513152617482637
2014-01-03,1831.3699951171875,^GSPC,Adj Close,7.512819596962477
2014-01-06,1826.77001953125,^GSPC,Adj Close,7.510304669708717
2014-01-07,1837.8800048828125,^GSPC,Adj Close,7.516368015084109
2014-01-08,1837.489990234375,^GSPC,Adj Close,7.516155783580658
2014-01-09,1838.1300048828125,^GSPC,Adj Close,7.516504032124172
2014-01-10,1842.3699951171875,^GSPC,Adj Close,7.518808062614627
2014-01-13,1819.199951171875,^GSPC,Adj Close,7.506152096155833
2014-01-14,1838.8800048828125,^GSPC,Adj Close,7.516911972275767
2014-01-15,1848.3800048828125,^GSPC,Adj Close,7.52206486141045
2014-01-16,1845.8900146484373,^GSPC,Adj Close,7.520716832924023
2014-01-17,1838.699951171875,^GSPC,Adj Close,7.516814052604008
2014-01-21,1843.800048828125,^GSPC,Adj Close,7.519583964846826
2014-01-22,1844.8599853515625,^GSPC,Adj Close,7.520158664896594
2014-01-23,1828.4599609375,^GSPC,Adj Close,7.511229340132023
2014-01-24,1790.2900390625,^GSPC,Adj Close,7.490132918704683
2014-01-27,1781.56005859375,^GSPC,Adj Close,7.485244696851343
2014-01-28,1792.5,^GSPC,Adj Close,7.491366572473775
2014-01-29,1774.199951171875,^GSPC,Adj Close,7.481104868565279
2014-01-30,1794.18994140625,^GSPC,Adj Close,7.492308912937498
2014-01-31,1782.5899658203125,^GSPC,Adj Close,7.485822622723248
2014-02-03,1741.8900146484375,^GSPC,Adj Close,7.462726018018761
2014-02-04,1755.199951171875,^GSPC,Adj Close,7.470338061701843
2014-02-05,1751.6400146484375,^GSPC,Adj Close,7.468307779293186
2014-02-06,1773.4300537109375,^GSPC,Adj Close,7.4806708337465615
2014-02-07,1797.02001953125,^GSPC,Adj Close,7.493885027250858
2014-02-10,1799.8399658203125,^GSPC,Adj Close,7.495453032054113
2014-02-11,1819.75,^GSPC,Adj Close,7.506454407998367
2014-02-12,1819.260009765625,^GSPC,Adj Close,7.506185109350646
2014-02-13,1829.8299560546875,^GSPC,Adj Close,7.511978321329423
2014-02-14,1838.6300048828125,^GSPC,Adj Close,7.516776010714971
2014-02-18,1840.760009765625,^GSPC,Adj Close,7.51793381410753
2014-02-19,1828.75,^GSPC,Adj Close,7.511387952334334
2014-02-20,1839.780029296875,^GSPC,Adj Close,7.517401294161268
2014-02-21,1836.25,^GSPC,Adj Close,7.515480727488087
2014-02-24,1847.6099853515625,^GSPC,Adj Close,7.521648183040418
2014-02-25,1845.1199951171875,^GSPC,Adj Close,7.520299592363644
2014-02-26,1845.1600341796875,^GSPC,Adj Close,7.520321292105769
2014-02-27,1854.2900390625,^GSPC,Adj Close,7.525257173514185
2014-02-28,1859.449951171875,^GSPC,Adj Close,7.528035997795523
2014-03-03,1845.72998046875,^GSPC,Adj Close,7.520630131595068
2014-03-04,1873.9100341796875,^GSPC,Adj Close,7.53578245427121
2014-03-05,1873.81005859375,^GSPC,Adj Close,7.535729101521546
2014-03-06,1877.030029296875,^GSPC,Adj Close,7.537446035018402
2014-03-07,1878.0400390625,^GSPC,Adj Close,7.537983979595518
2014-03-10,1877.1700439453125,^GSPC,Adj Close,7.537520625954299
2014-03-11,1867.6300048828125,^GSPC,Adj Close,7.532425528979084
2014-03-12,1868.199951171875,^GSPC,Adj Close,7.532730653302293
2014-03-13,1846.3399658203125,^GSPC,Adj Close,7.52096056160641
2014-03-14,1841.1300048828125,^GSPC,Adj Close,7.518134795188964
2014-03-17,1858.8299560546875,^GSPC,Adj Close,7.527702512884003
2014-03-18,1872.25,^GSPC,Adj Close,7.534896195129477
2014-03-19,1860.77001953125,^GSPC,Adj Close,7.528745670032742
2014-03-20,1872.010009765625,^GSPC,Adj Close,7.534768004120264
2014-03-21,1866.52001953125,^GSPC,Adj Close,7.531831024003655
2014-03-24,1857.43994140625,^GSPC,Adj Close,7.526954443044292
2014-03-25,1865.6199951171875,^GSPC,Adj Close,7.531348713893114
2014-03-26,1852.56005859375,^GSPC,Adj Close,7.524323776938238
2014-03-27,1849.0400390625,^GSPC,Adj Close,7.522421885594261
2014-03-28,1857.6199951171875,^GSPC,Adj Close,7.52705137483767
2014-03-31,1872.3399658203125,^GSPC,Adj Close,7.534944246222467
2014-04-01,1885.52001953125,^GSPC,Adj Close,7.54195893426668
2014-04-02,1890.9000244140625,^GSPC,Adj Close,7.544808198098519
2014-04-03,1888.77001953125,^GSPC,Adj Close,7.543681112885508
2014-04-04,1865.0899658203125,^GSPC,Adj Close,7.531064569960194
2014-04-07,1845.0400390625,^GSPC,Adj Close,7.520256257628045
2014-04-08,1851.9599609375,^GSPC,Adj Close,7.523999795608222
2014-04-09,1872.1800537109373,^GSPC,Adj Close,7.534858834950187
2014-04-10,1833.0799560546875,^GSPC,Adj Close,7.5137528672128
2014-04-11,1815.68994140625,^GSPC,Adj Close,7.504220807472903
2014-04-14,1830.6099853515625,^GSPC,Adj Close,7.512404515623643
2014-04-15,1842.97998046875,^GSPC,Adj Close,7.519139095141347
2014-04-16,1862.31005859375,^GSPC,Adj Close,7.529572963090113
2014-04-17,1864.8499755859373,^GSPC,Adj Close,7.530935886797208
2014-04-21,1871.8900146484373,^GSPC,Adj Close,7.5347039024527795
2014-04-22,1879.550048828125,^GSPC,Adj Close,7.538787691448908
2014-04-23,1875.3900146484373,^GSPC,Adj Close,7.536571924586386
2014-04-24,1878.6099853515625,^GSPC,Adj Close,7.538287412861717
2014-04-25,1863.4000244140625,^GSPC,Adj Close,7.530158068118215
2014-04-28,1869.4300537109373,^GSPC,Adj Close,7.533388879280717
2014-04-29,1878.3299560546875,^GSPC,Adj Close,7.538138339785351
2014-04-30,1883.949951171875,^GSPC,Adj Close,7.541125889588052
2014-05-01,1883.6800537109373,^GSPC,Adj Close,7.54098261784372
2014-05-02,1881.1400146484373,^GSPC,Adj Close,7.539633262813848
2014-05-05,1884.6600341796875,^GSPC,Adj Close,7.541502730396188
2014-05-06,1867.719970703125,^GSPC,Adj Close,7.532473698934197
2014-05-07,1878.2099609375,^GSPC,Adj Close,7.538074453805231
2014-05-08,1875.6300048828125,^GSPC,Adj Close,7.536699884572444
2014-05-09,1878.47998046875,^GSPC,Adj Close,7.538218207767323
2014-05-12,1896.6500244140625,^GSPC,Adj Close,7.547844463939639
2014-05-13,1897.449951171875,^GSPC,Adj Close,7.548266132727922
2014-05-14,1888.530029296875,^GSPC,Adj Close,7.543554043162905
2014-05-15,1870.8499755859373,^GSPC,Adj Close,7.53414813897897
2014-05-16,1877.8599853515625,^GSPC,Adj Close,7.537888101797971
2014-05-19,1885.0799560546875,^GSPC,Adj Close,7.541725515987674
2014-05-20,1872.8299560546875,^GSPC,Adj Close,7.535205911379132
2014-05-21,1888.030029296875,^GSPC,Adj Close,7.543289251926878
2014-05-22,1892.489990234375,^GSPC,Adj Close,7.545648696121592
2014-05-23,1900.530029296875,^GSPC,Adj Close,7.549888089039477
2014-05-27,1911.9100341796875,^GSPC,Adj Close,7.555858039251006
2014-05-28,1909.780029296875,^GSPC,Adj Close,7.554743346500947
2014-05-29,1920.030029296875,^GSPC,Adj Close,7.560096105158308
2014-05-30,1923.5699462890625,^GSPC,Adj Close,7.56193808560141
2014-06-02,1924.969970703125,^GSPC,Adj Close,7.562665646965469
2014-06-03,1924.239990234375,^GSPC,Adj Close,7.562286358495934
2014-06-04,1927.8800048828125,^GSPC,Adj Close,7.564176235102296
2014-06-05,1940.4599609375,^GSPC,Adj Close,7.570680317221959
2014-06-06,1949.43994140625,^GSPC,Adj Close,7.575297400769979
2014-06-09,1951.27001953125,^GSPC,Adj Close,7.576235731626466
2014-06-10,1950.7900390625,^GSPC,Adj Close,7.575989717744586
2014-06-11,1943.8900146484373,^GSPC,Adj Close,7.57244640659292
2014-06-12,1930.1099853515625,^GSPC,Adj Close,7.56533226750401
2014-06-13,1936.1600341796875,^GSPC,Adj Close,7.568461926703081
2014-06-16,1937.780029296875,^GSPC,Adj Close,7.569298282033867
2014-06-17,1941.989990234375,^GSPC,Adj Close,7.571468494478756
2014-06-18,1956.97998046875,^GSPC,Adj Close,7.579157737639486
2014-06-19,1959.47998046875,^GSPC,Adj Close,7.58043440093465
2014-06-20,1962.8699951171875,^GSPC,Adj Close,7.582162964430327
2014-06-23,1962.6099853515625,^GSPC,Adj Close,7.582030491577428
2014-06-24,1949.97998046875,^GSPC,Adj Close,7.57557438507881
2014-06-25,1959.530029296875,^GSPC,Adj Close,7.580459942501528
2014-06-26,1957.219970703125,^GSPC,Adj Close,7.579280363073888
2014-06-27,1960.9599609375,^GSPC,Adj Close,7.581189408311972
2014-06-30,1960.22998046875,^GSPC,Adj Close,7.58081708231497
2014-07-01,1973.3199462890625,^GSPC,Adj Close,7.587472655211793
2014-07-02,1974.6199951171875,^GSPC,Adj Close,7.588131251286916
2014-07-03,1985.43994140625,^GSPC,Adj Close,7.593595801514589
2014-07-07,1977.6500244140625,^GSPC,Adj Close,7.589664562460265
2014-07-08,1963.7099609375,^GSPC,Adj Close,7.582590800278584
2014-07-09,1972.8299560546875,^GSPC,Adj Close,7.587224316831843
2014-07-10,1964.6800537109373,^GSPC,Adj Close,7.58308468850737
2014-07-11,1967.5699462890625,^GSPC,Adj Close,7.584554530505417
2014-07-14,1977.0999755859373,^GSPC,Adj Close,7.589386391232414
2014-07-15,1973.280029296875,^GSPC,Adj Close,7.587452426664468
2014-07-16,1981.5699462890625,^GSPC,Adj Close,7.591644711673917
2014-07-17,1958.1199951171875,^GSPC,Adj Close,7.579740105746439
2014-07-18,1978.219970703125,^GSPC,Adj Close,7.5899527146461105
2014-07-21,1973.6300048828125,^GSPC,Adj Close,7.587629768222206
2014-07-22,1983.530029296875,^GSPC,Adj Close,7.592633379389506
2014-07-23,1987.010009765625,^GSPC,Adj Close,7.5943862801665185
2014-07-24,1987.97998046875,^GSPC,Adj Close,7.59487431697907
2014-07-25,1978.3399658203125,^GSPC,Adj Close,7.59001337093296
2014-07-28,1978.9100341796875,^GSPC,Adj Close,7.590301484326513
2014-07-29,1969.949951171875,^GSPC,Adj Close,7.585763415912799
2014-07-30,1970.0699462890625,^GSPC,Adj Close,7.585824326832209
2014-07-31,1930.6700439453125,^GSPC,Adj Close,7.565622394676979
2014-08-01,1925.1500244140625,^GSPC,Adj Close,7.562759178445681
2014-08-04,1938.989990234375,^GSPC,Adj Close,7.569922492895327
2014-08-05,1920.2099609375,^GSPC,Adj Close,7.560189813697991
2014-08-06,1920.239990234375,^GSPC,Adj Close,7.560205452124351
2014-08-07,1909.5699462890625,^GSPC,Adj Close,7.554633336677618
2014-08-08,1931.5899658203125,^GSPC,Adj Close,7.56609875923559
2014-08-11,1936.9200439453125,^GSPC,Adj Close,7.568854384261431
2014-08-12,1933.75,^GSPC,Adj Close,7.567216401887276
2014-08-13,1946.719970703125,^GSPC,Adj Close,7.573901168989787
2014-08-14,1955.1800537109373,^GSPC,Adj Close,7.578237567263484
2014-08-15,1955.06005859375,^GSPC,Adj Close,7.5781761924559135
2014-08-18,1971.739990234375,^GSPC,Adj Close,7.586671675675573
2014-08-19,1981.5999755859373,^GSPC,Adj Close,7.591659865854771
2014-08-20,1986.510009765625,^GSPC,Adj Close,7.594134614137315
2014-08-21,1992.3699951171875,^GSPC,Adj Close,7.597080161417585
2014-08-22,1988.4000244140625,^GSPC,Adj Close,7.595085586498762
2014-08-25,1997.9200439453125,^GSPC,Adj Close,7.599861940362366
2014-08-26,2000.02001953125,^GSPC,Adj Close,7.60091246925761
2014-08-27,2000.1199951171875,^GSPC,Adj Close,7.600962455300895
2014-08-28,1996.739990234375,^GSPC,Adj Close,7.599271124755949
2014-08-29,2003.3699951171875,^GSPC,Adj Close,7.602586039084969
2014-09-02,2002.280029296875,^GSPC,Adj Close,7.602041824867266
2014-09-03,2000.719970703125,^GSPC,Adj Close,7.601262380114464
2014-09-04,1997.6500244140625,^GSPC,Adj Close,7.599726780909751
2014-09-05,2007.7099609375,^GSPC,Adj Close,7.604750028614711
2014-09-08,2001.5400390625,^GSPC,Adj Close,7.601672182760394
2014-09-09,1988.43994140625,^GSPC,Adj Close,7.595105661227709
2014-09-10,1995.68994140625,^GSPC,Adj Close,7.598745104828077
2014-09-11,1997.449951171875,^GSPC,Adj Close,7.5996266215928
2014-09-12,1985.5400390625,^GSPC,Adj Close,7.593646216100794
2014-09-15,1984.1300048828125,^GSPC,Adj Close,7.592935812352684
2014-09-16,1998.97998046875,^GSPC,Adj Close,7.60039231967724
2014-09-17,2001.5699462890625,^GSPC,Adj Close,7.601687124756329
2014-09-18,2011.3599853515625,^GSPC,Adj Close,7.606566381883669
2014-09-19,2010.4000244140625,^GSPC,Adj Close,7.606088998373266
2014-09-22,1994.2900390625,^GSPC,Adj Close,7.598043395843047
2014-09-23,1982.77001953125,^GSPC,Adj Close,7.592250145763421
2014-09-24,1998.300048828125,^GSPC,Adj Close,7.600052122522075
2014-09-25,1965.989990234375,^GSPC,Adj Close,7.583751209256905
2014-09-26,1982.8499755859373,^GSPC,Adj Close,7.592290470380906
2014-09-29,1977.800048828125,^GSPC,Adj Close,7.589740419523991
2014-09-30,1972.2900390625,^GSPC,Adj Close,7.5869506029796785
2014-10-01,1946.1600341796875,^GSPC,Adj Close,7.573613496867041
2014-10-02,1946.1700439453125,^GSPC,Adj Close,7.573618640195291
2014-10-03,1967.9000244140625,^GSPC,Adj Close,7.584722275719194
2014-10-06,1964.8199462890625,^GSPC,Adj Close,7.583155889717796
2014-10-07,1935.0999755859373,^GSPC,Adj Close,7.567914271098667
2014-10-08,1968.8900146484373,^GSPC,Adj Close,7.585225218596726
2014-10-09,1928.2099609375,^GSPC,Adj Close,7.5643473701424115
2014-10-10,1906.1300048828125,^GSPC,Adj Close,7.5528302901162
2014-10-13,1874.739990234375,^GSPC,Adj Close,7.536225256913678
2014-10-14,1877.699951171875,^GSPC,Adj Close,7.537802876594545
2014-10-15,1862.489990234375,^GSPC,Adj Close,7.529669575868467
2014-10-16,1862.760009765625,^GSPC,Adj Close,7.529814543068909
2014-10-17,1886.760009765625,^GSPC,Adj Close,7.542616356446055
2014-10-20,1904.010009765625,^GSPC,Adj Close,7.551717472567336
2014-10-21,1941.280029296875,^GSPC,Adj Close,7.571102843395088
2014-10-22,1927.1099853515625,^GSPC,Adj Close,7.5637767427334754
2014-10-23,1950.8199462890625,^GSPC,Adj Close,7.576005048455075
2014-10-24,1964.5799560546875,^GSPC,Adj Close,7.583033738630791
2014-10-27,1961.6300048828125,^GSPC,Adj Close,7.581531041751953
2014-10-28,1985.050048828125,^GSPC,Adj Close,7.593399406318864
2014-10-29,1982.300048828125,^GSPC,Adj Close,7.592013090328221
2014-10-30,1994.6500244140625,^GSPC,Adj Close,7.598223887576094
2014-10-31,2018.050048828125,^GSPC,Adj Close,7.609887001809243
2014-11-03,2017.81005859375,^GSPC,Adj Close,7.609768072892844
2014-11-04,2012.0999755859373,^GSPC,Adj Close,7.606934219640178
2014-11-05,2023.5699462890625,^GSPC,Adj Close,7.612618530700983
2014-11-06,2031.2099609375,^GSPC,Adj Close,7.616386934345311
2014-11-07,2031.9200439453125,^GSPC,Adj Close,7.616736459472092
2014-11-10,2038.260009765625,^GSPC,Adj Close,7.619851786491651
2014-11-11,2039.6800537109373,^GSPC,Adj Close,7.620548238121938
2014-11-12,2038.25,^GSPC,Adj Close,7.61984687554302
2014-11-13,2039.3299560546875,^GSPC,Adj Close,7.6203765799714205
2014-11-14,2039.8199462890625,^GSPC,Adj Close,7.620616821319968
2014-11-17,2041.3199462890625,^GSPC,Adj Close,7.6213519100976255
2014-11-18,2051.800048828125,^GSPC,Adj Close,7.626472759451314
2014-11-19,2048.719970703125,^GSPC,Adj Close,7.624970472575695
2014-11-20,2052.75,^GSPC,Adj Close,7.626935636588898
2014-11-21,2063.5,^GSPC,Adj Close,7.632158849192637
2014-11-24,2069.409912109375,^GSPC,Adj Close,7.635018779006375
2014-11-25,2067.030029296875,^GSPC,Adj Close,7.633868087537959
2014-11-26,2072.830078125,^GSPC,Adj Close,7.636670140009562
2014-11-28,2067.56005859375,^GSPC,Adj Close,7.634124475372549
2014-12-01,2053.43994140625,^GSPC,Adj Close,7.627271686027715
2014-12-02,2066.550048828125,^GSPC,Adj Close,7.633635852786563
2014-12-03,2074.330078125,^GSPC,Adj Close,7.63739352662059
2014-12-04,2071.919921875,^GSPC,Adj Close,7.636230954888805
2014-12-05,2075.3701171875,^GSPC,Adj Close,7.637894786487726
2014-12-08,2060.31005859375,^GSPC,Adj Close,7.630611764338011
2014-12-09,2059.820068359375,^GSPC,Adj Close,7.630373912512177
2014-12-10,2026.1400146484373,^GSPC,Adj Close,7.613887791329128
