model,date,trend
WhittakerTrend,2014-11-04,7.6106391035640835
WhittakerTrend,2014-11-05,7.613116699707895
WhittakerTrend,2014-11-06,7.615380524221681
WhittakerTrend,2014-11-07,7.617229231704891
WhittakerTrend,2014-11-10,7.618667930384478
WhittakerTrend,2014-11-11,7.619600641850225
WhittakerTrend,2014-11-12,7.620174242351216
WhittakerTrend,2014-11-13,7.620729996769104
WhittakerTrend,2014-11-14,7.621542014395976
WhittakerTrend,2014-11-17,7.622811905074569
WhittakerTrend,2014-11-18,7.624551485776746
WhittakerTrend,2014-11-19,7.626473072056538
WhittakerTrend,2014-11-20,7.628683106981043
WhittakerTrend,2014-11-21,7.630979792368599
WhittakerTrend,2014-11-24,7.6328028562969585
WhittakerTrend,2014-11-25,7.633833896984652
WhittakerTrend,2014-11-26,7.6342090840726815
WhittakerTrend,2014-11-28,7.634071601006485
WhittakerTrend,2014-12-01,7.63406948895663
WhittakerTrend,2014-12-02,7.634861635670402
WhittakerTrend,2014-12-03,7.63571243668906
WhittakerTrend,2014-12-04,7.635634832091601
WhittakerTrend,2014-12-05,7.633986618498402
WhittakerTrend,2014-12-08,7.63024788036344
WhittakerTrend,2014-12-09,7.624700418497963
WhittakerTrend,2014-12-10,7.61770068038526
WhittakerTrend,2014-12-11,7.610768966486663
WhittakerTrend,2014-12-12,7.604643406299454
WhittakerTrend,2014-12-15,7.601630262355501
WhittakerTrend,2014-12-16,7.603507227308406
WhittakerTrend,2014-12-17,7.610836282784001
WhittakerTrend,2014-12-18,7.620829800886382
WhittakerTrend,2014-12-19,7.629980220366924
WhittakerTrend,2014-12-22,7.636878212200703
WhittakerTrend,2014-12-23,7.641270932803747
WhittakerTrend,2014-12-24,7.643427167184803
WhittakerTrend,2014-12-26,7.643594145976674
WhittakerTrend,2014-12-29,7.641526641301576
WhittakerTrend,2014-12-30,7.63713051366979
WhittakerTrend,2014-12-31,7.63106354427291
WhittakerTrend,2015-01-02,7.624631949625366
WhittakerTrend,2015-01-05,7.618908815767267
WhittakerTrend,2015-01-06,7.615983715442688
WhittakerTrend,2015-01-07,7.616352507403958
WhittakerTrend,2015-01-08,7.617684831656611
WhittakerTrend,2015-01-09,7.61712042014429
WhittakerTrend,2015-01-12,7.614632928521057
WhittakerTrend,2015-01-13,7.611414487510748
WhittakerTrend,2015-01-14,7.6087189002972995
WhittakerTrend,2015-01-15,7.607992224684421
WhittakerTrend,2015-01-16,7.610229777903983
WhittakerTrend,2015-01-20,7.614219282457129
WhittakerTrend,2015-01-21,7.6188173596006195
WhittakerTrend,2015-01-22,7.622448836719808
WhittakerTrend,2015-01-23,7.623131853814535
WhittakerTrend,2015-01-26,7.620841642662975
WhittakerTrend,2015-01-27,7.616240785499695
WhittakerTrend,2015-01-28,7.611675241004046
WhittakerTrend,2015-01-29,7.609353240042951
WhittakerTrend,2015-01-30,7.609494533202218
WhittakerTrend,2015-02-02,7.612753389804134
WhittakerTrend,2015-02-03,7.617506994607993
WhittakerTrend,2015-02-04,7.621828946040938
WhittakerTrend,2015-02-05,7.625455024880564
WhittakerTrend,2015-02-06,7.62804225257622
WhittakerTrend,2015-02-09,7.630525418225702
WhittakerTrend,2015-02-10,7.6338839376968055
WhittakerTrend,2015-02-11,7.637759341102985
WhittakerTrend,2015-02-12,7.6419446738791965
WhittakerTrend,2015-02-13,7.645583545709461
WhittakerTrend,2015-02-17,7.648280538375327
WhittakerTrend,2015-02-18,7.650188920463118
WhittakerTrend,2015-02-19,7.651784852679692
WhittakerTrend,2015-02-20,7.653411417794328
WhittakerTrend,2015-02-23,7.6547332484387764
WhittakerTrend,2015-02-24,7.6556558104050145
WhittakerTrend,2015-02-25,7.6559920080371855
WhittakerTrend,2015-02-26,7.65583808247235
WhittakerTrend,2015-02-27,7.655347504811875
WhittakerTrend,2015-03-02,7.6544595380647955
WhittakerTrend,2015-03-03,7.652392523030387
WhittakerTrend,2015-03-04,7.649078660147634
WhittakerTrend,2015-03-05,7.644654884551049
WhittakerTrend,2015-03-06,7.639240434557103
WhittakerTrend,2015-03-09,7.634089554706251
WhittakerTrend,2015-03-10,7.629773781275456
WhittakerTrend,2015-03-11,7.628046148538852
WhittakerTrend,2015-03-12,7.629217250380947
WhittakerTrend,2015-03-13,7.632115876661103
WhittakerTrend,2015-03-16,7.63641766533786
WhittakerTrend,2015-03-17,7.640800523637219
WhittakerTrend,2015-03-18,7.6448198252609645
WhittakerTrend,2015-03-19,7.647327087512134
WhittakerTrend,2015-03-20,7.6481245786998056
WhittakerTrend,2015-03-23,7.64644898414238
WhittakerTrend,2015-03-24,7.642648392380631
WhittakerTrend,2015-03-25,7.638167594520701
WhittakerTrend,2015-03-26,7.635064417742675
WhittakerTrend,2015-03-27,7.63392036162055
WhittakerTrend,2015-03-30,7.633988881792965
WhittakerTrend,2015-03-31,7.633915389100161
WhittakerTrend,2015-04-01,7.634218168365788
WhittakerTrend,2015-04-02,7.635491118868715
WhittakerTrend,2015-04-06,7.63752657455345
WhittakerTrend,2015-04-07,7.6397769689611685
WhittakerTrend,2015-04-08,7.642288547849054
WhittakerTrend,2015-04-09,7.6448163133789535
WhittakerTrend,2015-04-10,7.646858356671644
WhittakerTrend,2015-04-13,7.6480496851345325
WhittakerTrend,2015-04-14,7.648807862270422
WhittakerTrend,2015-04-15,7.649146663036039
WhittakerTrend,2015-04-16,7.648854596814544
WhittakerTrend,2015-04-17,7.648478791067872
WhittakerTrend,2015-04-20,7.649225154342058
WhittakerTrend,2015-04-21,7.650701871804896
WhittakerTrend,2015-04-22,7.652652085438405
WhittakerTrend,2015-04-23,7.654347007721086
WhittakerTrend,2015-04-24,7.655226850553342
WhittakerTrend,2015-04-27,7.655036220582546
WhittakerTrend,2015-04-28,7.654105246148991
WhittakerTrend,2015-04-29,7.652537375208261
WhittakerTrend,2015-04-30,7.650967645551877
WhittakerTrend,2015-05-01,7.650115589770521
WhittakerTrend,2015-05-04,7.649018822456949
WhittakerTrend,2015-05-05,7.64743641039221
WhittakerTrend,2015-05-06,7.646676237896706
WhittakerTrend,2015-05-07,7.647476828835024
WhittakerTrend,2015-05-08,7.649247203525673
WhittakerTrend,2015-05-11,7.650675344536844
WhittakerTrend,2015-05-12,7.652107348397183
WhittakerTrend,2015-05-13,7.654207727047194
WhittakerTrend,2015-05-14,7.657059669600824
WhittakerTrend,2015-05-15,7.6596716059199546
WhittakerTrend,2015-05-18,7.661591578497083
WhittakerTrend,2015-05-19,7.662529004200229
WhittakerTrend,2015-05-20,7.662585114717292
WhittakerTrend,2015-05-21,7.661928630831783
WhittakerTrend,2015-05-22,7.660593278260446
WhittakerTrend,2015-05-26,7.659091486590374
WhittakerTrend,2015-05-27,7.658229552660074
WhittakerTrend,2015-05-28,7.657295565976208
WhittakerTrend,2015-05-29,7.656107277804372
WhittakerTrend,2015-06-01,7.654943671581562
WhittakerTrend,2015-06-02,7.653488452231166
WhittakerTrend,2015-06-03,7.6514907874835325
WhittakerTrend,2015-06-04,7.648856823143279
WhittakerTrend,2015-06-05,7.646493683905649
WhittakerTrend,2015-06-08,7.645073185124291
WhittakerTrend,2015-06-09,7.645221775623962
WhittakerTrend,2015-06-10,7.646479446356837
WhittakerTrend,2015-06-11,7.6473550511755
WhittakerTrend,2015-06-12,7.647523920616381
WhittakerTrend,2015-06-15,7.64800459130715
WhittakerTrend,2015-06-16,7.649684321751567
WhittakerTrend,2015-06-17,7.652270021346946
WhittakerTrend,2015-06-18,7.655107574220097
WhittakerTrend,2015-06-19,7.657057111801543
WhittakerTrend,2015-06-22,7.657932357421332
WhittakerTrend,2015-06-23,7.6570098522937835
WhittakerTrend,2015-06-24,7.6540959068062735
WhittakerTrend,2015-06-25,7.649846241748583
WhittakerTrend,2015-06-26,7.6448497323233555
WhittakerTrend,2015-06-29,7.639889274963486
WhittakerTrend,2015-06-30,7.636886728568581
WhittakerTrend,2015-07-01,7.635594743359871
WhittakerTrend,2015-07-02,7.634757334662077
WhittakerTrend,2015-07-06,7.633792857244886
WhittakerTrend,2015-07-07,7.632902593116748
WhittakerTrend,2015-07-08,7.632474873909602
WhittakerTrend,2015-07-09,7.634511374047879
WhittakerTrend,2015-07-10,7.639269966121059
WhittakerTrend,2015-07-13,7.645310497064702
WhittakerTrend,2015-07-14,7.65103422957822
WhittakerTrend,2015-07-15,7.655702301751867
WhittakerTrend,2015-07-16,7.659173055362599
WhittakerTrend,2015-07-17,7.660793604293424
WhittakerTrend,2015-07-20,7.660325416045439
WhittakerTrend,2015-07-21,7.6578386699813255
WhittakerTrend,2015-07-22,7.6539664497451705
WhittakerTrend,2015-07-23,7.649538765593707
WhittakerTrend,2015-07-24,7.645886499166772
WhittakerTrend,2015-07-27,7.644582000301819
WhittakerTrend,2015-07-28,7.645980806685539
WhittakerTrend,2015-07-29,7.64830113411541
WhittakerTrend,2015-07-30,7.6498621993120866
WhittakerTrend,2015-07-31,7.650104131504559
WhittakerTrend,2015-08-03,7.649273556751264
WhittakerTrend,2015-08-04,7.647907461679595
WhittakerTrend,2015-08-05,7.646437251415026
WhittakerTrend,2015-08-06,7.645006967165878
WhittakerTrend,2015-08-07,7.644412831240189
WhittakerTrend,2015-08-10,7.644800019237157
WhittakerTrend,2015-08-11,7.6451939413966725
WhittakerTrend,2015-08-12,7.6460315814200355
WhittakerTrend,2015-08-13,7.647110727953126
WhittakerTrend,2015-08-14,7.647612942652737
WhittakerTrend,2015-08-17,7.645620423268271
WhittakerTrend,2015-08-18,7.638813909493299
WhittakerTrend,2015-08-19,7.62594771428556
WhittakerTrend,2015-08-20,7.607706696959144
WhittakerTrend,2015-08-21,7.587645194908003
WhittakerTrend,2015-08-24,7.571554182496384
WhittakerTrend,2015-08-25,7.564936477630957
WhittakerTrend,2015-08-26,7.568058708596984
WhittakerTrend,2015-08-27,7.574516052194474
WhittakerTrend,2015-08-28,7.578446769431732
WhittakerTrend,2015-08-31,7.578132370786051
WhittakerTrend,2015-09-01,7.575316111494806
WhittakerTrend,2015-09-02,7.573538767221124
WhittakerTrend,2015-09-03,7.572557551464443
WhittakerTrend,2015-09-04,7.572429403872406
WhittakerTrend,2015-09-08,7.573951080668206
WhittakerTrend,2015-09-09,7.575516397268707
WhittakerTrend,2015-09-10,7.577886104359277
WhittakerTrend,2015-09-11,7.580995858008972
WhittakerTrend,2015-09-14,7.584549966525659
WhittakerTrend,2015-09-15,7.588301866866819
WhittakerTrend,2015-09-16,7.590484372870985
WhittakerTrend,2015-09-17,7.589655469314573
WhittakerTrend,2015-09-18,7.5860286842915166
WhittakerTrend,2015-09-21,7.581117083189708
WhittakerTrend,2015-09-22,7.575134275488393
WhittakerTrend,2015-09-23,7.568936461075149
WhittakerTrend,2015-09-24,7.56270705604471
WhittakerTrend,2015-09-25,7.556807417133077
WhittakerTrend,2015-09-28,7.552363692796297
WhittakerTrend,2015-09-29,7.552381492778025
WhittakerTrend,2015-09-30,7.557323614078731
WhittakerTrend,2015-10-01,7.565359139589613
WhittakerTrend,2015-10-02,7.5752258973158915
WhittakerTrend,2015-10-05,7.584986584279209
WhittakerTrend,2015-10-06,7.592920511526527
WhittakerTrend,2015-10-07,7.5992393647402
WhittakerTrend,2015-10-08,7.603722239241186
WhittakerTrend,2015-10-09,7.606061230252753
WhittakerTrend,2015-10-12,7.606742894380067
WhittakerTrend,2015-10-13,7.606717126585447
WhittakerTrend,2015-10-14,7.6075188074875735
WhittakerTrend,2015-10-15,7.609868130795775
WhittakerTrend,2015-10-16,7.612536368703628
WhittakerTrend,2015-10-19,7.614888407261672
WhittakerTrend,2015-10-20,7.617270832514271
WhittakerTrend,2015-10-21,7.620584928297088
WhittakerTrend,2015-10-22,7.625506220795798
WhittakerTrend,2015-10-23,7.630606117207518
WhittakerTrend,2015-10-26,7.634725268688238
WhittakerTrend,2015-10-27,7.638177746113289
WhittakerTrend,2015-10-28,7.6415132160526635
WhittakerTrend,2015-10-29,7.644284085449556
WhittakerTrend,2015-10-30,7.646775850049875
WhittakerTrend,2015-11-02,7.649346395124028
WhittakerTrend,2015-11-03,7.65092576589917
WhittakerTrend,2015-11-04,7.6509102807921865
WhittakerTrend,2015-11-05,7.649397411517485
WhittakerTrend,2015-11-06,7.646460375472725
WhittakerTrend,2015-11-09,7.642226104743004
WhittakerTrend,2015-11-10,7.63740642277365
WhittakerTrend,2015-11-11,7.632141673637388
WhittakerTrend,2015-11-12,7.627299072763567
WhittakerTrend,2015-11-13,7.624889434196176
WhittakerTrend,2015-11-16,7.626170343130753
WhittakerTrend,2015-11-17,7.629828421836972
WhittakerTrend,2015-11-18,7.634751244071886
WhittakerTrend,2015-11-19,7.639001979068536
WhittakerTrend,2015-11-20,7.642098565707648
WhittakerTrend,2015-11-23,7.643911199833694
WhittakerTrend,2015-11-24,7.644807237773706
WhittakerTrend,2015-11-25,7.645025880772481
WhittakerTrend,2015-11-27,7.64474488854866
WhittakerTrend,2015-11-30,7.6440092354291105
WhittakerTrend,2015-12-01,7.6429104905263685
WhittakerTrend,2015-12-02,7.640783464573801
WhittakerTrend,2015-12-03,7.638610985620259
WhittakerTrend,2015-12-04,7.6371920996563745
WhittakerTrend,2015-12-07,7.634617768079569
WhittakerTrend,2015-12-08,7.630729913958477
WhittakerTrend,2015-12-09,7.626210665369458
WhittakerTrend,2015-12-10,7.622044235961764
WhittakerTrend,2015-12-11,7.618850257580521
WhittakerTrend,2015-12-14,7.618199803458082
WhittakerTrend,2015-12-15,7.619247034057212
WhittakerTrend,2015-12-16,7.619835867271691
WhittakerTrend,2015-12-17,7.618451944504685
WhittakerTrend,2015-12-18,7.6170580167439015
WhittakerTrend,2015-12-21,7.618269010007324
WhittakerTrend,2015-12-22,7.621954197299651
WhittakerTrend,2015-12-23,7.626578254357418
WhittakerTrend,2015-12-24,7.63024601204961
WhittakerTrend,2015-12-28,7.632285622108007
WhittakerTrend,2015-12-29,7.632167953709877
WhittakerTrend,2015-12-30,7.628640796207842
WhittakerTrend,2015-12-31,7.621922064801645
WhittakerTrend,2016-01-04,7.612937455769723
WhittakerTrend,2016-01-05,7.602758827347783
WhittakerTrend,2016-01-06,7.591283633376666
WhittakerTrend,2016-01-07,7.57973532412033
WhittakerTrend,2016-01-08,7.5703090781473135
WhittakerTrend,2016-01-11,7.5636203887167435
WhittakerTrend,2016-01-12,7.558403245012436
WhittakerTrend,2016-01-13,7.5530572054191145
WhittakerTrend,2016-01-14,7.548312078564293
WhittakerTrend,2016-01-15,7.543138210106639
WhittakerTrend,2016-01-19,7.539116590202289
WhittakerTrend,2016-01-20,7.537020852741493
WhittakerTrend,2016-01-21,7.537751333242957
WhittakerTrend,2016-01-22,7.540351987536334
WhittakerTrend,2016-01-25,7.542923568190386
WhittakerTrend,2016-01-26,7.54620946323735
WhittakerTrend,2016-01-27,7.5498348632476056
WhittakerTrend,2016-01-28,7.554513918525819
WhittakerTrend,2016-01-29,7.5590653157195105
WhittakerTrend,2016-02-01,7.560583424070268
WhittakerTrend,2016-02-02,7.558522042847283
WhittakerTrend,2016-02-03,7.5542920335121275
WhittakerTrend,2016-02-04,7.547802766477072
WhittakerTrend,2016-02-05,7.539351372160262
WhittakerTrend,2016-02-08,7.531266893590968
WhittakerTrend,2016-02-09,7.525817305049544
WhittakerTrend,2016-02-10,7.523943687667269
WhittakerTrend,2016-02-11,7.526241971352206
WhittakerTrend,2016-02-12,7.533308521484852
WhittakerTrend,2016-02-16,7.542729579075339
WhittakerTrend,2016-02-17,7.551596971595789
WhittakerTrend,2016-02-18,7.557936017601732
WhittakerTrend,2016-02-19,7.562239700967015
WhittakerTrend,2016-02-22,7.565208929397561
WhittakerTrend,2016-02-23,7.566864342146143
WhittakerTrend,2016-02-24,7.568881096255396
WhittakerTrend,2016-02-25,7.57167836118984
WhittakerTrend,2016-02-26,7.574914360673206
WhittakerTrend,2016-02-29,7.579227405406101
WhittakerTrend,2016-03-01,7.585188072505716
WhittakerTrend,2016-03-02,7.5907417057231354
WhittakerTrend,2016-03-03,7.5948245420115414
WhittakerTrend,2016-03-04,7.597062632924693
WhittakerTrend,2016-03-07,7.597650771374159
WhittakerTrend,2016-03-08,7.597570420473417
WhittakerTrend,2016-03-09,7.598650533941305
WhittakerTrend,2016-03-10,7.601265201771514
WhittakerTrend,2016-03-11,7.605145908937397
WhittakerTrend,2016-03-14,7.608877125054537
WhittakerTrend,2016-03-15,7.612436298163551
WhittakerTrend,2016-03-16,7.616169600515819
WhittakerTrend,2016-03-17,7.619684630268058
WhittakerTrend,2016-03-18,7.622230210440306
WhittakerTrend,2016-03-21,7.6233238164547625
WhittakerTrend,2016-03-22,7.623131162067498
WhittakerTrend,2016-03-23,7.622443938929144
WhittakerTrend,2016-03-24,7.6225392722894245
WhittakerTrend,2016-03-28,7.62400647423225
WhittakerTrend,2016-03-29,7.626649915618203
WhittakerTrend,2016-03-30,7.6292998687376805
WhittakerTrend,2016-03-31,7.631070944937284
WhittakerTrend,2016-04-01,7.631708969098489
WhittakerTrend,2016-04-04,7.630808802621435
WhittakerTrend,2016-04-05,7.628978081708056
WhittakerTrend,2016-04-06,7.627362667308904
WhittakerTrend,2016-04-07,7.625930541737875
WhittakerTrend,2016-04-08,7.625947465617526
WhittakerTrend,2016-04-11,7.627799236415547
WhittakerTrend,2016-04-12,7.6315590565951785
WhittakerTrend,2016-04-13,7.636044856492716
WhittakerTrend,2016-04-14,7.64002057272903
WhittakerTrend,2016-04-15,7.643325286773123
WhittakerTrend,2016-04-18,7.646093122852809
WhittakerTrend,2016-04-19,7.647873309018806
WhittakerTrend,2016-04-20,7.648399834748324
WhittakerTrend,2016-04-21,7.647858039251229
WhittakerTrend,2016-04-22,7.646932763528759
WhittakerTrend,2016-04-25,7.645851221094244
WhittakerTrend,2016-04-26,7.6445826254429585
WhittakerTrend,2016-04-27,7.6426879983571725
WhittakerTrend,2016-04-28,7.639964222397021
WhittakerTrend,2016-04-29,7.6371707694772475
WhittakerTrend,2016-05-02,7.634686071321874
WhittakerTrend,2016-05-03,7.632039291221908
WhittakerTrend,2016-05-04,7.630015929812029
WhittakerTrend,2016-05-05,7.629413101246626
WhittakerTrend,2016-05-06,7.6302330877184135
WhittakerTrend,2016-05-09,7.631757967236694
WhittakerTrend,2016-05-10,7.633031612370838
WhittakerTrend,2016-05-11,7.632701391675317
WhittakerTrend,2016-05-12,7.631301921009698
WhittakerTrend,2016-05-13,7.629351930170496
WhittakerTrend,2016-05-16,7.627606581682142
WhittakerTrend,2016-05-17,7.625710849668779
WhittakerTrend,2016-05-18,7.624557450294817
WhittakerTrend,2016-05-19,7.624735966486998
WhittakerTrend,2016-05-20,7.626811540513714
WhittakerTrend,2016-05-23,7.630526451595821
WhittakerTrend,2016-05-24,7.635605466747737
WhittakerTrend,2016-05-25,7.640565513909165
WhittakerTrend,2016-05-26,7.644461334505038
WhittakerTrend,2016-05-27,7.647293808363029
WhittakerTrend,2016-05-31,7.649167595560197
WhittakerTrend,2016-06-01,7.6505876071434615
WhittakerTrend,2016-06-02,7.651868296898591
WhittakerTrend,2016-06-03,7.653075071095636
WhittakerTrend,2016-06-06,7.6543402033454875
WhittakerTrend,2016-06-07,7.655017081445251
WhittakerTrend,2016-06-08,7.654422849601558
WhittakerTrend,2016-06-09,7.6519638994497505
WhittakerTrend,2016-06-10,7.647935569041601
WhittakerTrend,2016-06-13,7.643673886900166
WhittakerTrend,2016-06-14,7.640491066057631
WhittakerTrend,2016-06-15,7.63887820871163
WhittakerTrend,2016-06-16,7.638788872634628
WhittakerTrend,2016-06-17,7.6395919812412405
WhittakerTrend,2016-06-20,7.640731842711087
WhittakerTrend,2016-06-21,7.640893975615477
WhittakerTrend,2016-06-22,7.63895931578074
WhittakerTrend,2016-06-23,7.634526552189136
WhittakerTrend,2016-06-24,7.627969920866385
WhittakerTrend,2016-06-27,7.624071868162396
WhittakerTrend,2016-06-28,7.625863934399444
WhittakerTrend,2016-06-29,7.631680102355782
WhittakerTrend,2016-06-30,7.638402512553527
WhittakerTrend,2016-07-01,7.643732979065186
WhittakerTrend,2016-07-05,7.6475779735471985
WhittakerTrend,2016-07-06,7.651354485192059
WhittakerTrend,2016-07-07,7.655791749998516
WhittakerTrend,2016-07-08,7.661251713347992
WhittakerTrend,2016-07-11,7.666639903158206
WhittakerTrend,2016-07-12,7.671390807656352
WhittakerTrend,2016-07-13,7.675060599129319
WhittakerTrend,2016-07-14,7.677785400939545
WhittakerTrend,2016-07-15,7.6795561156223275
WhittakerTrend,2016-07-18,7.680735501706517
WhittakerTrend,2016-07-19,7.681504280093626
WhittakerTrend,2016-07-20,7.682107315990404
WhittakerTrend,2016-07-21,7.682401291666597
WhittakerTrend,2016-07-22,7.682605139055264
WhittakerTrend,2016-07-25,7.682497322822568
WhittakerTrend,2016-07-26,7.682306096913084
WhittakerTrend,2016-07-27,7.682112919774881
WhittakerTrend,2016-07-28,7.681957887031041
WhittakerTrend,2016-07-29,7.681633344792177
WhittakerTrend,2016-08-01,7.681044924101586
WhittakerTrend,2016-08-02,7.6806124890388245
WhittakerTrend,2016-08-03,7.681130196568509
WhittakerTrend,2016-08-04,7.6825460228839
WhittakerTrend,2016-08-05,7.684497449216242
WhittakerTrend,2016-08-08,7.686064623196292
WhittakerTrend,2016-08-09,7.687127406695403
WhittakerTrend,2016-08-10,7.687857708657602
WhittakerTrend,2016-08-11,7.688581413340415
WhittakerTrend,2016-08-12,7.689040065951504
WhittakerTrend,2016-08-15,7.689211367897602
WhittakerTrend,2016-08-16,7.689051724480536
WhittakerTrend,2016-08-17,7.689033239319265
WhittakerTrend,2016-08-18,7.689049402397361
WhittakerTrend,2016-08-19,7.688801844378116
WhittakerTrend,2016-08-22,7.68824775195153
WhittakerTrend,2016-08-23,7.687354983236853
WhittakerTrend,2016-08-24,7.686100141642116
WhittakerTrend,2016-08-25,7.6850517103911695
WhittakerTrend,2016-08-26,7.6845496591785345
WhittakerTrend,2016-08-29,7.68464026563694
WhittakerTrend,2016-08-30,7.684854973186598
WhittakerTrend,2016-08-31,7.6852614850246574
WhittakerTrend,2016-09-01,7.686018551898542
WhittakerTrend,2016-09-02,7.686804619297152
WhittakerTrend,2016-09-06,7.686654034020822
WhittakerTrend,2016-09-07,7.684655782203777
WhittakerTrend,2016-09-08,7.68059512769621
WhittakerTrend,2016-09-09,7.6753334993038695
WhittakerTrend,2016-09-12,7.671184954352798
WhittakerTrend,2016-09-13,7.66790241221459
WhittakerTrend,2016-09-14,7.6665176310322245
WhittakerTrend,2016-09-15,7.666949453757897
WhittakerTrend,2016-09-16,7.66816728967361
WhittakerTrend,2016-09-19,7.6701659214729405
WhittakerTrend,2016-09-20,7.672940373263736
WhittakerTrend,2016-09-21,7.676072097669757
WhittakerTrend,2016-09-22,7.678221184136693
WhittakerTrend,2016-09-23,7.678711316847688
WhittakerTrend,2016-09-26,7.6784179565064505
WhittakerTrend,2016-09-27,7.678487572340982
WhittakerTrend,2016-09-28,7.678628531427725
WhittakerTrend,2016-09-29,7.678414525004236
WhittakerTrend,2016-09-30,7.678339313013127
WhittakerTrend,2016-10-03,7.67793947531026
WhittakerTrend,2016-10-04,7.67743790151852
WhittakerTrend,2016-10-05,7.677155825570184
WhittakerTrend,2016-10-06,7.676596613255278
WhittakerTrend,2016-10-07,7.675383156098592
WhittakerTrend,2016-10-10,7.673471350174802
WhittakerTrend,2016-10-11,7.670730519788062
WhittakerTrend,2016-10-12,7.668278282701828
WhittakerTrend,2016-10-13,7.666473525294278
WhittakerTrend,2016-10-14,7.665654526196856
WhittakerTrend,2016-10-17,7.665872415730646
WhittakerTrend,2016-10-18,7.6671005369912475
WhittakerTrend,2016-10-19,7.66856558966889
WhittakerTrend,2016-10-20,7.669755555144977
WhittakerTrend,2016-10-21,7.670568323449261
WhittakerTrend,2016-10-24,7.670785176857148
WhittakerTrend,2016-10-25,7.669886798264611
WhittakerTrend,2016-10-26,7.667980855141569
WhittakerTrend,2016-10-27,7.665205747827781
WhittakerTrend,2016-10-28,7.6617642553918515
WhittakerTrend,2016-10-31,7.65787920750621
WhittakerTrend,2016-11-01,7.653860842198323
WhittakerTrend,2016-11-02,7.650878694228058
WhittakerTrend,2016-11-03,7.650388918958666
WhittakerTrend,2016-11-04,7.653403027079933
WhittakerTrend,2016-11-07,7.6596789330588235
WhittakerTrend,2016-11-08,7.666760572149056
WhittakerTrend,2016-11-09,7.673199458218351
WhittakerTrend,2016-11-10,7.6778742878935615
WhittakerTrend,2016-11-11,7.680929908185921
WhittakerTrend,2016-11-14,7.683218111785767
WhittakerTrend,2016-11-15,7.68538383690893
WhittakerTrend,2016-11-16,7.687372072813528
WhittakerTrend,2016-11-17,7.68951247507358
WhittakerTrend,2016-11-18,7.691786661060791
WhittakerTrend,2016-11-21,7.694346198834189
WhittakerTrend,2016-11-22,7.696555873780105
WhittakerTrend,2016-11-23,7.6979935681606015
WhittakerTrend,2016-11-25,7.698440704966204
WhittakerTrend,2016-11-28,7.6977530113329005
WhittakerTrend,2016-11-29,7.696570218068136
WhittakerTrend,2016-11-30,7.695376381874389
WhittakerTrend,2016-12-01,7.695016259493367
WhittakerTrend,2016-12-02,7.6963951704848315
WhittakerTrend,2016-12-05,7.699830430708229
WhittakerTrend,2016-12-06,7.704849909587493
WhittakerTrend,2016-12-07,7.710678037801279
WhittakerTrend,2016-12-08,7.715904632571709
WhittakerTrend,2016-12-09,7.719971995125124
WhittakerTrend,2016-12-12,7.722545221204548
WhittakerTrend,2016-12-13,7.723892539635078
WhittakerTrend,2016-12-14,7.72412397948594
WhittakerTrend,2016-12-15,7.724252175898945
WhittakerTrend,2016-12-16,7.724472952110602
WhittakerTrend,2016-12-19,7.724934078905624
WhittakerTrend,2016-12-20,7.725330549786162
WhittakerTrend,2016-12-21,7.725214760050877
WhittakerTrend,2016-12-22,7.724660015804677
WhittakerTrend,2016-12-23,7.723779566671834
WhittakerTrend,2016-12-27,7.7224578809212945
WhittakerTrend,2016-12-28,7.720787874253044
WhittakerTrend,2016-12-29,7.719802749088486
WhittakerTrend,2016-12-30,7.720097127548065
WhittakerTrend,2017-01-03,7.721968961749237
WhittakerTrend,2017-01-04,7.724405694806018
WhittakerTrend,2017-01-05,7.726433854258367
WhittakerTrend,2017-01-06,7.727789697690719
WhittakerTrend,2017-01-09,7.728345003549655
WhittakerTrend,2017-01-10,7.728549133833882
WhittakerTrend,2017-01-11,7.728585870836391
WhittakerTrend,2017-01-12,7.728331542130684
WhittakerTrend,2017-01-13,7.727927132893902
WhittakerTrend,2017-01-17,7.727390002791155
WhittakerTrend,2017-01-18,7.72707596914964
WhittakerTrend,2017-01-19,7.72717983855098
WhittakerTrend,2017-01-20,7.7281613227215225
WhittakerTrend,2017-01-23,7.729981982805432
WhittakerTrend,2017-01-24,7.732593274735948
WhittakerTrend,2017-01-25,7.735010469258198
WhittakerTrend,2017-01-26,7.73611922609471
WhittakerTrend,2017-01-27,7.735819623196713
WhittakerTrend,2017-01-30,7.7346477965788285
WhittakerTrend,2017-01-31,7.733659578162998
WhittakerTrend,2017-02-01,7.733434373840757
WhittakerTrend,2017-02-02,7.7340952499964315
WhittakerTrend,2017-02-03,7.735416328379085
WhittakerTrend,2017-02-06,7.736804174011871
WhittakerTrend,2017-02-07,7.738511686507078
WhittakerTrend,2017-02-08,7.740918998145197
WhittakerTrend,2017-02-09,7.744229723203395
WhittakerTrend,2017-02-10,7.748119303209477
WhittakerTrend,2017-02-13,7.752232537676306
WhittakerTrend,2017-02-14,7.756115914357656
WhittakerTrend,2017-02-15,7.75944713871759
WhittakerTrend,2017-02-16,7.762058919863874
WhittakerTrend,2017-02-17,7.764277175339674
WhittakerTrend,2017-02-21,7.766207913179116
WhittakerTrend,2017-02-22,7.767626230115195
